"0","  filter(doc_type == ""judgment"", !is.na(raw_reply)) %>%"
"0","  mutate(parsed = map(raw_reply, ~{"
"0","    clean <- str_replace_all(.x, ""```json|```"", """") %>% str_trim()"
"0","    tryCatch(fromJSON(clean, simplifyVector = FALSE), error = function(e) NULL)"
"0","  })) %>%"
"0","  filter(!map_lgl(parsed, is.null))"
"0",""
"0","output_judgments <- judgment_rows %>%"
"0","  mutate(awards_list = map(parsed, ~.x$judgment_awards %||% list())) %>%"
"0","  select(case_id, filepath, parsed, awards_list) %>%"
"0","  unnest(awards_list) %>%"
"0","  mutate("
"0","    case_number            = map_chr(parsed, ~safe_field(.x, ""case_number"")),"
"0","    judge_name             = map_chr(parsed, ~safe_field(.x, ""judge_name"")),"
"0","    judgment_date          = map_chr(parsed, ~safe_field(.x, ""judgment_date"")),"
"0","    court                  = map_chr(parsed, ~safe_field(.x, ""court"")),"
"0","    post_judgment_interest = map_chr(parsed, ~safe_field(.x, ""post_judgment_interest_rate"")),"
"0","    costs_awarded          = map_chr(parsed, ~safe_field(.x, ""costs_awarded"")),"
"0","    notes                  = map_chr(parsed, ~safe_field(.x, ""notes"")),"
"0","    plaintiff_name         = map_chr(awards_list, ~safe_field(.x, ""plaintiff_name"")),"
"0","    amount_awarded         = map_chr(awards_list, ~safe_field(.x, ""amount_awarded""))"
"0","  ) %>%"
"0","  select(-parsed, -awards_list)"
"0",""
"0","write_csv(output_judgments, ""output_judgments.csv"")"
"0","message(""Saved output_judgments.csv — "", nrow(output_judgments), "" rows"")"
"2","Saved output_judgments.csv — 0 rows
"
"0","# ── MINUTE ENTRIES CSV ────────────────────────────────────────────────────────"
"0","minute_rows <- results %>%"
"0","  filter(doc_type == ""minute"", !is.na(raw_reply)) %>%"
"0","  mutate(parsed = map(raw_reply, ~{"
"0","    clean <- str_replace_all(.x, ""```json|```"", """") %>% str_trim()"
"0","    tryCatch(fromJSON(clean, simplifyVector = FALSE), error = function(e) NULL)"
"0","  })) %>%"
"0","  filter(!map_lgl(parsed, is.null)) %>%"
"0","  mutate("
"0","    case_number         = map_chr(parsed, ~safe_field(.x, ""case_number"")),"
"0","    hearing_date        = map_chr(parsed, ~safe_field(.x, ""hearing_date"")),"
"0","    judge_name          = map_chr(parsed, ~safe_field(.x, ""judge_name"")),"
"0","    proceeding_type     = map_chr(parsed, ~safe_field(.x, ""proceeding_type"")),"
"0","    plaintiffs_present  = map_chr(parsed, ~safe_field(.x, ""plaintiffs_present"")),"
"0","    plaintiff_attorneys = map_chr(parsed, ~safe_field(.x, ""plaintiff_attorneys"")),"
"0","    defense_attorneys   = map_chr(parsed, ~safe_field(.x, ""defense_attorneys"")),"
"0","    key_events          = map_chr(parsed, ~safe_field(.x, ""key_events"")),"
"0","    exhibits_admitted   = map_chr(parsed, ~safe_field(.x, ""exhibits_admitted"")),"
"0","    total_time          = map_chr(parsed, ~safe_field(.x, ""total_time"")),"
"0","    notes               = map_chr(parsed, ~safe_field(.x, ""notes""))"
"0","  ) %>%"
"0","  select(case_id, filepath, case_number, hearing_date, judge_name,"
"0","         proceeding_type, plaintiffs_present, plaintiff_attorneys,"
"0","         defense_attorneys, key_events, exhibits_admitted, total_time, notes)"
"0",""
"0","write_csv(minute_rows, ""output_minutes.csv"")"
"0","message(""Saved output_minutes.csv — "", nrow(minute_rows), "" rows"")"
"2","Saved output_minutes.csv — 2 rows
"
"0","# ── MANUAL REVIEW LIST ────────────────────────────────────────────────────────"
"0","# A focused list of only the damages fields where Google DAI was uncertain."
"0","# Open output_manual_review.csv, check each value against the original PDF,"
"0","# and correct any errors before using the data in your analysis."
"0",""
"0","review_list <- output_verdicts %>%"
"0","  filter(isTRUE(flag_for_review)) %>%"
"0","  select(case_id, filepath, dai_field_name, dai_field_value,"
"0","         dai_amount, value_confidence) %>%"
"0","  arrange(value_confidence)  # lowest confidence first"
"0",""
"0","if (nrow(review_list) > 0) {"
"0","  write_csv(review_list, ""output_manual_review.csv"")"
"0","  message(""Saved output_manual_review.csv — "","
"0","          nrow(review_list), "" fields need manual verification"")"
"0","} else {"
"0","  message(""No fields flagged — all DAI confidence scores above threshold"")"
"0","}"
"2","No fields flagged — all DAI confidence scores above threshold
"
"0","# ── ERROR LOG ─────────────────────────────────────────────────────────────────"
"0","errors <- bind_rows("
"0","  results %>%"
"0","    filter(!is.na(api_error)) %>%"
"0","    mutate(source = ""Claude"") %>%"
"0","    select(case_id, doc_type, filepath, source, error = api_error),"
"0","  dai_raw %>%"
"0","    filter(!is.na(dai_error)) %>%"
"0","    mutate(source = ""Google DAI"", doc_type = ""verdict"") %>%"
"0","    select(case_id, doc_type, filepath, source, error = dai_error)"
"0",")"
"0",""
"0","if (nrow(errors) > 0) {"
"0","  write_csv(errors, ""output_errors.csv"")"
"0","  message(""Saved output_errors.csv — "", nrow(errors), "" failed calls to investigate"")"
"0","} else {"
"0","  message(""No errors — all API calls succeeded"")"
"0","}"
"2","Saved output_errors.csv — 1 failed calls to investigate
"
