case_id,filepath,doc_type,raw_reply,total_tokens,elapsed_sec,api_error,processed
1002529,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002529/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual"",
  ""Def_type"": ""city"",
  ""Pl_gender"": ""Male"",
  ""Def_gender"": null,
  ""Number_pl"": 1,
  ""Number_def"": 1,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Jury answered No to Question 1 (hostile work environment based on race/national origin not proven), ending deliberations in favor of defendant"",
  ""Non_economic_damages_requested"": ""YES"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": 0,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""10/25/2012"",
  ""notes"": ""Verdict form stopped at Question 1 with a No answer; Questions 2 and 3 were not reached. Question 3 asked for damages caused by hostile work environment but was never answered. Juror name redacted on signed form.""
}",4917,5.669668912887573,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Judgement.pdf,judgement,"{""Number_jurors"": 7}",2168,1.8291079998016357,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""06/24/2013"",
  ""Judge"": ""Judge R. Brooke Jackson"",
  ""Jury_size"": 7,
  ""Jurors_brought"": 40,
  ""Excused_for_cause"": 2,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 146,
  ""Voir_Dire_Extras"": null
}",6662,3.0547051429748535,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 11,
  ""Delib_start_time"": ""11:32"",
  ""Delib_end_time"": ""3:29 p.m."",
  ""notes"": ""Deliberation start time recorded as '11:32' without 'a.m.' designation. During deliberations at 2:23 p.m. the court convened without jury to discuss and agree on a written answer to a juror question. Exhibits and depositions returned to counsel; original Verdict Form filed conventionally per General Order 2007-03. Total court time recorded as 02:24.""
}",4356,4.823190927505493,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Verdict.pdf,verdict,"{
  ""Pl_type"": ""corporation"",
  ""Def_type"": ""individual, corporation"",
  ""Pl_gender"": null,
  ""Def_gender"": ""Male"",
  ""Number_pl"": 2,
  ""Number_def"": 2,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""All antitrust claims decided in favor of defendants; jury answered 'no' to all liability questions (Q1, Q2, Q11, Q12, Q13, Q14, Q15, Q16, Q17, Q18, Q19); damages awarded were $0 for both plaintiffs"",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""07/10/2013"",
  ""notes"": ""Special verdict form in antitrust case. Plaintiffs The Church and Vinyl brought claims for tying (per se and rule of reason), monopolization, and attempted monopolization against defendants Bradley Roulier and Beta nightclub. Jury found for defendants on all claims. Jury answered 'yes' to affirmative defenses Q20 and Q21 (failure to mitigate and rule of reason defense). Damages for both plaintiffs were $0. Answers to Q24 and Q25 on mitigation appear to show $0 as well. Juror names were redacted on the signature page.""
}",18588,11.289116859436035,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement.pdf,judgement,"{""Number_jurors"": 12}",3908,1.910919189453125,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement_1.pdf,judgement,"{""Number_jurors"": 12}",3908,3.1763510704040527,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement_2.pdf,judgement,"{""Number_jurors"": null}",2112,1.5140321254730225,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement_3.pdf,judgement,"{""Number_jurors"": null}",3797,1.4827709197998047,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""03/09/2009"",
  ""Judge"": ""Senior Judge John L. Kane"",
  ""Jury_size"": 12,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": 4,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 88,
  ""Voir_Dire_Extras"": ""Recess from 11:47 a.m. to 11:56 a.m. (9 minutes) occurred during voir dire window; peremptory challenges exercised after court reconvened at 11:56 a.m. before jury was called at 12:03 p.m.""
}",8803,8.523678064346313,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Day3.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Day6.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1100767,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100767/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1100767,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100767/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1100767,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100767/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1100874,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100874/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1100874,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100874/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Minute_Entry_Day6.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1102557,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1102557/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1102557,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1102557/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Minute_Entry_Day4.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Verdict_A.pdf,verdict,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Verdict_B.pdf,verdict,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Verdict_C.pdf,verdict,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1402565,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402565/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1402565,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402565/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1402565,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402565/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1402565,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402565/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1500720,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1500720/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1500720,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1500720/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1500720,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1500720/Minute_Entry_Day14.pdf,minute_day1,NA,NA,NA,NA,FALSE
1500720,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1500720/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1500720,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1500720/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1501068,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501068/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1501068,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501068/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1501068,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501068/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1501068,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501068/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1501795,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501795/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1501795,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501795/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1501795,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501795/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1501795,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501795/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1501974,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501974/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1501974,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501974/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1501974,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501974/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1501974,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1501974/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1502785,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1502785/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1502785,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1502785/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1502785,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1502785/Minute_Entry_Day4.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1502785,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1502785/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1502785,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1502785/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1600447,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1600447/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1600447,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1600447/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1600447,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1600447/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1600447,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1600447/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1603000,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1603000/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1603000,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1603000/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1603000,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1603000/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1700025,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700025/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1700025,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700025/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1700025,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700025/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1700025,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700025/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1700584,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700584/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1700584,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700584/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1700584,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700584/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1700584,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1700584/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1701341,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1701341/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1701341,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1701341/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1702629,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1702629/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1702629,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1702629/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1702629,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1702629/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1703070,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1703070/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1703070,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1703070/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1703070,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1703070/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1703070,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1703070/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1800997,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1800997/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1800997,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1800997/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1800997,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1800997/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1800997,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1800997/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1801665,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1801665/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1801665,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1801665/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1801665,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1801665/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1801665,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1801665/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1802076,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1802076/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1802076,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1802076/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1802076,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1802076/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1802076,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1802076/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1901749,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1901749/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1901749,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1901749/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1901749,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1901749/Minute_Entry_Day6.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1901749,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1901749/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1901749,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1901749/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
2000076,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/2000076/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
2000076,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/2000076/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
