case_id,filepath,doc_type,raw_reply,total_tokens,elapsed_sec,api_error,processed
1002529,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002529/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual"",
  ""Def_type"": ""city"",
  ""Pl_gender"": ""Male"",
  ""Def_gender"": null,
  ""Number_pl"": 1,
  ""Number_def"": 1,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Jury answered No to Question 1 (hostile work environment based on race/national origin not proven), ending deliberations in favor of defendant"",
  ""Non_economic_damages_requested"": ""YES"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": 0,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""10/25/2012"",
  ""notes"": ""Verdict form stopped at Question 1 with a No answer; Questions 2 and 3 were not reached. Question 3 asked for damages caused by hostile work environment but was never answered. Juror name redacted on signed form.""
}",4917,5.669668912887573,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Judgement.pdf,judgement,"{""Number_jurors"": 7}",2168,1.8291079998016357,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""06/24/2013"",
  ""Judge"": ""Judge R. Brooke Jackson"",
  ""Jury_size"": 7,
  ""Jurors_brought"": 40,
  ""Excused_for_cause"": 2,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 146,
  ""Voir_Dire_Extras"": null
}",6662,3.0547051429748535,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 11,
  ""Delib_start_time"": ""11:32"",
  ""Delib_end_time"": ""3:29 p.m."",
  ""notes"": ""Deliberation start time recorded as '11:32' without 'a.m.' designation. During deliberations at 2:23 p.m. the court convened without jury to discuss and agree on a written answer to a juror question. Exhibits and depositions returned to counsel; original Verdict Form filed conventionally per General Order 2007-03. Total court time recorded as 02:24.""
}",4356,4.823190927505493,NA,TRUE
1002912,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002912/Verdict.pdf,verdict,"{
  ""Pl_type"": ""corporation"",
  ""Def_type"": ""individual, corporation"",
  ""Pl_gender"": null,
  ""Def_gender"": ""Male"",
  ""Number_pl"": 2,
  ""Number_def"": 2,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""All antitrust claims decided in favor of defendants; jury answered 'no' to all liability questions (Q1, Q2, Q11, Q12, Q13, Q14, Q15, Q16, Q17, Q18, Q19); damages awarded were $0 for both plaintiffs"",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""07/10/2013"",
  ""notes"": ""Special verdict form in antitrust case. Plaintiffs The Church and Vinyl brought claims for tying (per se and rule of reason), monopolization, and attempted monopolization against defendants Bradley Roulier and Beta nightclub. Jury found for defendants on all claims. Jury answered 'yes' to affirmative defenses Q20 and Q21 (failure to mitigate and rule of reason defense). Damages for both plaintiffs were $0. Answers to Q24 and Q25 on mitigation appear to show $0 as well. Juror names were redacted on the signature page.""
}",18588,11.289116859436035,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement.pdf,judgement,"{""Number_jurors"": 12}",3908,1.910919189453125,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement_1.pdf,judgement,"{""Number_jurors"": 12}",3908,3.1763510704040527,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement_2.pdf,judgement,"{""Number_jurors"": null}",2112,1.5140321254730225,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Judgement_3.pdf,judgement,"{""Number_jurors"": null}",3797,1.4827709197998047,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""03/09/2009"",
  ""Judge"": ""Senior Judge John L. Kane"",
  ""Jury_size"": 12,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": 4,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 88,
  ""Voir_Dire_Extras"": ""Recess from 11:47 a.m. to 11:56 a.m. (9 minutes) occurred during voir dire window; peremptory challenges exercised after court reconvened at 11:56 a.m. before jury was called at 12:03 p.m.""
}",8803,8.523678064346313,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Day3.pdf,minute_deliberation,"{
  ""Delib_start_time"": ""2:54 p.m."",
  ""Delib_adjourn_time"": ""2:55 p.m."",
  ""Delib_resume_time"": null,
  ""notes"": ""Jury began deliberations at 2:54 p.m. Court went into recess at 2:55 p.m. with trial continued. Jury recessed deliberations at 4:50 p.m. and will resume tomorrow morning at 9:00 a.m. Total time in court was 4 hours, 13 minutes. Two jury questions (5 and 6) were submitted during trial: (5) 'Is it relevant, permissable or helpful for the jury to know the outcome of the Kim case?' and (6) 'How many staff worked on the meat side and how many on the hide side?'""
}",8686,7.745029926300049,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Day6.pdf,minute_deliberation,"{
  ""Delib_start_time"": ""4:50 p.m."",
  ""Delib_adjourn_time"": ""4:56 p.m."",
  ""Delib_resume_time"": null,
  ""notes"": ""Jury recessed at 4:52 p.m. and will resume deliberations the following morning at 9:00 a.m. A question from Juror No. 4 regarding a specified jury instruction and evidence was discussed after the jury was excused. CSO was sworn. Deliberations began only briefly on this day before adjournment.""
}",6359,4.557497024536133,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 7,
  ""Delib_start_time"": null,
  ""Delib_end_time"": ""3:54 p.m."",
  ""notes"": ""Jury resumed deliberations at 9:00 a.m. (deliberations started on a prior day). The Court questioned the jury about an unintentional 'question mark' on the Special Verdict Form; the Foreperson circled and initialed the item. Jury was polled, verdict received at 4:10 p.m., jury excused at 4:11 p.m. Time in court was only 8 minutes. Document is an amended courtroom minutes entry.""
}",4299,5.368556022644043,NA,TRUE
1077,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1077/Verdict.pdf,verdict,"{
  ""Pl_type"": ""federal government, individual"",
  ""Def_type"": ""corporation"",
  ""Pl_gender"": null,
  ""Def_gender"": null,
  ""Number_pl"": 2,
  ""Number_def"": 4,
  ""Outcome"": ""plaintiff"",
  ""Verdict_note"": ""liability only — jury found defendants made major or significant changes to 5 hide export certificates knowingly without replacement certificates; found 0 certificates changed with intent to conceal/avoid/decrease obligation"",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""03/14/2009"",
  ""notes"": ""This is a False Claims Act case (qui tam) involving hide export certificates. The verdict form addresses only liability questions about whether defendants knowingly altered certificates. No damages were determined by this jury. The date is approximately the 14th of March 2009 based on handwritten date. Question 4 found 0 certificates changed with concealment intent, which may limit damages exposure under the FCA.""
}",6687,10.372509956359863,NA,TRUE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Judgement.pdf,judgement,"{""Number_jurors"": 7}",5927,2.0280261039733887,NA,TRUE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""12/18/2012"",
  ""Judge"": ""Judge R. Brooke Jackson"",
  ""Jury_size"": 7,
  ""Jurors_brought"": 23,
  ""Excused_for_cause"": 2,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 114,
  ""Voir_Dire_Extras"": ""Between the 9:46 a.m. voir dire start timestamp and actual voir dire commencement, preliminary instructions by the Court had already been noted; between the end of voir dire by Ms. Coleman and the swearing of jurors, peremptory challenges and cause excusals were recorded. A recess from 10:07 a.m. to 11:12 a.m. (65 minutes) occurred within the voir dire window and is subtracted. Net calculation: 9:46 a.m. to approximately 12:21 p.m. (when court recessed after jury instructions) is not used; instead, voir dire ends when jurors are sworn. Voir dire by Coleman ends at 11:40 a.m.; jurors sworn before 12:21 p.m. recess. Bench conference at 11:12 a.m. noted upon return from recess.""
}",9009,7.480197906494141,NA,TRUE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 4,
  ""Delib_start_time"": ""9:41 a.m."",
  ""Delib_end_time"": ""11:58 a.m."",
  ""notes"": ""There was a mid-deliberation recess (11:00 a.m. to 11:58 a.m.) during which the court addressed jurors' questions with parties; Mr. Polin appeared by phone for that session. After verdict was read, court granted plaintiff's oral request for a permanent injunction enjoining the Board of County Commissioners from enforcing its zoning code in a way that would require the sober living house to be removed, subject to submission of a written order. Total court time recorded as 01:06.""
}",6063,5.521592855453491,NA,TRUE
1100303,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100303/Verdict.pdf,verdict,"{
  ""Pl_type"": ""corporation, individual"",
  ""Def_type"": ""county"",
  ""Pl_gender"": ""Mixed"",
  ""Def_gender"": null,
  ""Number_pl"": 5,
  ""Number_def"": 1,
  ""Outcome"": ""plaintiff"",
  ""Verdict_note"": null,
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 400400,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""12/21/2012"",
  ""notes"": ""St. Paul Sober Living LLC awarded $400,000; Chris Edrington, Donald Edrington, Adam Tipton, and Alex Colins each awarded $100 (nominal damages, as jury found no proximate money damages for those individuals). Retaliation claim found for St. Paul Sober Living LLC only; not for Chris or Donald Edrington. Discrimination (Q1) found yes. Juror names redacted on the signature page.""
}",6694,5.825541973114014,NA,TRUE
1100767,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100767/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""08/04/2014"",
  ""Judge"": ""Senior District Judge Richard P. Matsch"",
  ""Jury_size"": 11,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": 5,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 115,
  ""Voir_Dire_Extras"": ""Eighteen jurors called to the jury box before voir dire began at 8:40 a.m.; bench conference from 10:35 to 10:37 a.m. for counsel to pass jurors for cause occurred between the end of court voir dire and juror selection""
}",7068,5.052028179168701,NA,TRUE
1100767,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100767/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 6,
  ""Delib_start_time"": null,
  ""Delib_end_time"": null,
  ""notes"": ""Case settled before jury deliberations began. Court imposed jury costs of $4,950.76 to be paid equally between plaintiff and defendants. Order Dismissing Case with Prejudice signed. Jury was informed of settlement and discharged. No verdict was reached. Total court time on final day was 16 minutes.""
}",4243,5.0210089683532715,NA,TRUE
1100767,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100767/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual"",
  ""Def_type"": ""individual"",
  ""Pl_gender"": ""Male"",
  ""Def_gender"": ""Male"",
  ""Number_pl"": 1,
  ""Number_def"": 2,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Jury found in favor of both defendants on all questions (unlawful arrest, excessive force, willful and wanton negligence, and outrageous conduct). Plaintiff's certification section was not signed; defendant certification section was signed for both Michael Donnellon and Aaron Sandoval."",
  ""Non_economic_damages_requested"": ""YES"",
  ""Punitive_damages_requested"": ""YES"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": 0,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""09/27/2017"",
  ""notes"": ""Questions Five and Six (actual and punitive damages) were not reached because all liability questions were answered in favor of the defendants. The verdict form included spaces for actual and punitive damages but they were left blank as the jury found for the defendants on all counts.""
}",8452,6.980721950531006,NA,TRUE
1100874,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100874/Judgement.pdf,judgement,"{""Number_jurors"": 10}",2097,2.6836020946502686,NA,TRUE
1100874,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1100874/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual"",
  ""Def_type"": ""corporation"",
  ""Pl_gender"": ""Male"",
  ""Def_gender"": null,
  ""Number_pl"": 1,
  ""Number_def"": 1,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Jury found plaintiff engaged in protected activity (Q2: Yes) but defendant did not retaliate (Q3: No); national origin discrimination not found (Q1: No); plaintiff was at-will employee (Q4a: Yes); defendant would have terminated plaintiff for unauthorized tape recording (Q6: Yes); no damages awarded"",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""08/03/2012"",
  ""notes"": ""Verdict form covers Title VII national origin discrimination and retaliation claims, as well as state law implied contract claims. All liability questions resolved in favor of defendant. Damage questions (7, 8, 9) were left blank as no liability was found. Q5 was marked N/A as Q4a (at-will) was answered Yes, making Q5 inapplicable.""
}",6719,7.796350955963135,NA,TRUE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Judgement.pdf,judgement,"{""Number_jurors"": 9}",3892,1.8283929824829102,NA,TRUE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""08/04/2014"",
  ""Judge"": ""Judge Robert E. Blackburn"",
  ""Jury_size"": 9,
  ""Jurors_brought"": 15,
  ""Excused_for_cause"": 1,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 136,
  ""Voir_Dire_Extras"": ""Court advises panel of jurors regarding admonitions of trial during the break (between 10:19 a.m. voir dire by Mr. Bradford and the 10:24 a.m. recess)""
}",8995,5.704645872116089,NA,TRUE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Minute_Entry_Day6.pdf,minute_deliberation,"{
  ""Delib_start_time"": null,
  ""Delib_adjourn_time"": ""5:24 p.m."",
  ""Delib_resume_time"": null,
  ""notes"": ""Deliberations did not actually begin on this day. The jury was sent into recess until Tuesday, August 12, 2014, commencing at 8:30 a.m. (MDT) to commence deliberations. Closing arguments were completed, jury instructions were given, and the jury was adjourned before deliberations began. The court noted it would reconvene August 12, 2014 at approximately 4:45 p.m. (MDT) unless a question or verdict notice was received sooner. Exhibits 42-44, 132, and 177 were excluded from evidence available to the jury. Corrected jury instructions were distributed to jurors and counsel.""
}",8273,5.894097089767456,NA,TRUE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 7,
  ""Delib_start_time"": null,
  ""Delib_end_time"": ""11:33 a.m."",
  ""notes"": ""Deliberations had concluded before court convened; court opened at 11:33 a.m. specifically to receive the verdict. Deliberation start time not recorded in this document — likely in a prior day's minutes. Total time in court was only 10 minutes. Jury verdict filed conventionally per General Order 2007-3.""
}",4194,4.526803016662598,NA,TRUE
1101765,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101765/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual, corporation"",
  ""Def_type"": ""corporation"",
  ""Pl_gender"": ""Male"",
  ""Def_gender"": null,
  ""Number_pl"": 2,
  ""Number_def"": 1,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Patent infringement case. Jury found infringement only for Alpena Head 'N' Grill (not LEDLitz or MOTION), but found patent invalid due to anticipation (Q3: Yes), which per instructions meant Q4 (damages) was not answered. Defendant prevailed on invalidity defense."",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""08/12/2014"",
  ""notes"": ""This is a patent infringement case. The jury found infringement of the '780 Patent by the Alpena Head 'N' Grill only (Q1c: Yes), but found the patent invalid due to anticipation (Q3: Yes). Because Q3 was answered Yes, the jury was instructed not to answer Q4 (damages), leaving the damages line blank. The defendant effectively won on the invalidity defense.""
}",6498,8.112247943878174,NA,TRUE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Judgement.pdf,judgement,"{""Number_jurors"": 7}",3760,2.6175079345703125,NA,TRUE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""08/13/2012"",
  ""Judge"": ""Circuit Judge David M. Ebel"",
  ""Jury_size"": 7,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": 2,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 104,
  ""Voir_Dire_Extras"": ""13 members of the jury panel called to the jury seats for voir dire; introductions by counsel and parties; the court reads a brief summary of the case to the jury — all occurring between the 9:11 a.m. panel-sworn timestamp and the start of substantive voir dire questioning""
}",10724,5.520349025726318,NA,TRUE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1101934,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1101934/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1102557,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1102557/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1102557,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1102557/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Minute_Entry_Day4.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1202735,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1202735/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1302826,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1302826/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1400348,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400348/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Verdict_A.pdf,verdict,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Verdict_B.pdf,verdict,NA,NA,NA,NA,FALSE
1400778,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1400778/Verdict_C.pdf,verdict,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1402403,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1402403/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
