case_id,filepath,doc_type,raw_reply,total_tokens,elapsed_sec,api_error,processed
1002529,/Users/jasonliang/Desktop/plab-parser/kate_files/1002529/Judgement.pdf,judgement,"{
  ""Pl_type_judgement"": ""individual"",
  ""Def_type_judgement"": ""city"",
  ""Pl_gender_judgement"": ""Male"",
  ""Def_gender_judgement"": null,
  ""Number_pl_judgement"": 1,
  ""Number_def_judgement"": 1,
  ""Outcome_judgement"": ""defendant"",
  ""SeatedJurySize_end"": 8
}",6578,2.854663133621216,NA,TRUE
1002529,/Users/jasonliang/Desktop/plab-parser/kate_files/1002529/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_start_minutes"": ""10/22/2012"",
  ""Judge_jury_trial_minutes"": ""Judge William J. Martínez"",
  ""SeatedJurySize_beg"": 8,
  ""JuryPoolSize"": null,
  ""Excused_by_court"": 2,
  ""Plaintiff_challenges"": 3,
  ""Defendant_challenges"": 3,
  ""Voir_dire_time"": 42,
  ""Voir_dire_recess_length"": 16,
  ""Voir_dire_start"": ""08:52 AM"",
  ""Voir_dire_end"": ""10:50 AM"",
  ""Voir_dire_recess_times"": ""10:24 AM to 10:40 AM"",
  ""VD_extras"": ""At 10:40 Court in Session with jury panel present; at 10:41 Bench conference; at 10:46 Voir dire concluded — challenges listed before jury sworn at 10:50""
}",9148,5.578533887863159,NA,TRUE
1002529,/Users/jasonliang/Desktop/plab-parser/kate_files/1002529/Minute_Entry_Final.pdf,minute_final,"{
  ""NumberofDaysinTrial"": 4,
  ""Verdict_date_minutes"": ""10/25/2012"",
  ""Delib_start_time"": ""12:59"",
  ""Delib_end_time"": ""3:38"",
  ""Pl_type_minutes"": ""individual"",
  ""Def_type_minutes"": ""city"",
  ""Pl_gender_minutes"": ""Male"",
  ""Def_gender_minutes"": null,
  ""Number_pl_minutes"": 1,
  ""Number_def_minutes"": 1,
  ""Outcome_minutes"": ""plaintiff""
}",6846,3.4759199619293213,NA,TRUE
1002529,/Users/jasonliang/Desktop/plab-parser/kate_files/1002529/Verdict.pdf,verdict,"{
  ""Pl_type_verdict"": ""individual"",
  ""Def_type_verdict"": ""city"",
  ""Pl_gender_verdict"": ""Male"",
  ""Def_gender_verdict"": null,
  ""Number_pl_verdict"": 1,
  ""Number_def_verdict"": 1,
  ""Outcome_verdict"": ""defendant"",
  ""Verdict_note"": null,
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": 0,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date_verdict"": ""10/25/2012""
}",4727,3.8136401176452637,NA,TRUE
1002912,/Users/jasonliang/Desktop/plab-parser/kate_files/1002912/Docket.pdf,docket,"{
  ""Judge_initial_assignment_docket_header"": ""Judge R. Brooke Jackson"",
  ""Judge_initial_assignment_docket_entry"": ""Judge Christine M. Arguello"",
  ""Magistrate_assignment_docket_header"": ""Magistrate Judge Kathleen M. Tafoya"",
  ""Magistrate_assignment_docket_entry"": ""Magistrate Judge Kathleen M. Tafoya"",
  ""Trial_start_docket"": ""06/24/2013"",
  ""Verdict_date_docket"": ""07/10/2013"",
  ""Judge_jury_trial_docket"": ""Judge R. Brooke Jackson"",
  ""Outcome_docket"": ""defendant"",
  ""Multiple_trials_note"": null
}",41518,4.9590370655059814,NA,TRUE
1002912,/Users/jasonliang/Desktop/plab-parser/kate_files/1002912/Judgement.pdf,judgement,"{
  ""Pl_type_judgement"": ""corporation"",
  ""Def_type_judgement"": ""individual, corporation"",
  ""Pl_gender_judgement"": null,
  ""Def_gender_judgement"": ""Male"",
  ""Number_pl_judgement"": 2,
  ""Number_def_judgement"": 2,
  ""Outcome_judgement"": ""defendant"",
  ""SeatedJurySize_end"": 7
}",2819,2.676669120788574,NA,TRUE
1002912,/Users/jasonliang/Desktop/plab-parser/kate_files/1002912/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_start_minutes"": ""06/24/2013"",
  ""Judge_jury_trial_minutes"": ""Judge R. Brooke Jackson"",
  ""SeatedJurySize_beg"": 7,
  ""JuryPoolSize"": 40,
  ""Excused_by_court"": 2,
  ""Plaintiff_challenges"": 3,
  ""Defendant_challenges"": 3,
  ""Voir_dire_time"": 146,
  ""Voir_dire_recess_length"": 13,
  ""Voir_dire_start"": ""09:50 AM"",
  ""Voir_dire_end"": ""12:23 PM"",
  ""Voir_dire_recess_times"": ""10:48 AM to 11:01 AM"",
  ""VD_extras"": ""At the voir dire start timestamp (9:50 AM), voir dire begins directly. At the voir dire end timestamp (12:23 PM), the court goes into recess after jurors are sworn.""
}",7157,5.138131856918335,NA,TRUE
1002912,/Users/jasonliang/Desktop/plab-parser/kate_files/1002912/Minute_Entry_Final.pdf,minute_final,"{
  ""NumberofDaysinTrial"": 11,
  ""Verdict_date_minutes"": ""07/10/2013"",
  ""Delib_start_time"": ""11:32"",
  ""Delib_end_time"": ""3:29 p.m."",
  ""Pl_type_minutes"": ""corporation"",
  ""Def_type_minutes"": ""individual, corporation"",
  ""Pl_gender_minutes"": null,
  ""Def_gender_minutes"": ""Male"",
  ""Number_pl_minutes"": 2,
  ""Number_def_minutes"": 2,
  ""Outcome_minutes"": ""plaintiff""
}",4914,3.338611125946045,NA,TRUE
1002912,/Users/jasonliang/Desktop/plab-parser/kate_files/1002912/Verdict.pdf,verdict,NA,NA,NA,"Failed sending data to the peer [api.anthropic.com]:
LibreSSL SSL_read: LibreSSL/3.3.6: error:1404C3FC:SSL routines:ST_OK:sslv3 alert bad record mac, errno 0",TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Docket.pdf,docket,"{
  ""Judge_initial_assignment_docket_header"": ""Judge John L. Kane"",
  ""Judge_initial_assignment_docket_entry"": ""Judge John L. Kane"",
  ""Magistrate_assignment_docket_header"": ""Magistrate Judge Kristen L. Mix"",
  ""Magistrate_assignment_docket_entry"": ""Magistrate Judge Kristen L. Mix"",
  ""Trial_start_docket"": ""03/09/2009"",
  ""Verdict_date_docket"": ""03/18/2009"",
  ""Judge_jury_trial_docket"": ""Judge John L. Kane"",
  ""Outcome_docket"": ""plaintiff"",
  ""Multiple_trials_note"": ""Two trial sequences: first trial April 28-May 1, 2008 (Days 1-4) on original source jurisdiction/meat certificates issue, which concluded with a jury verdict on 5/1/2008; second trial March 9-18, 2009 (Days 1-7) on hide export certificate claims, which concluded with a verdict on 3/18/2009. The second trial is the final completed trial resulting in the operative judgment. Researcher should verify which trial sequence constitutes the 'final' trial for purposes of outcome determination.""
}",64402,7.5246570110321045,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Judgement_1.pdf,judgement,NA,NA,NA,"Claude API error [429]: This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: dc686319-e992-4311-add8-a81375b8b2a0, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Please reduce the prompt length or the maximum tokens requested, or try again later. You may also contact sales at https://claude.com/contact-sales to discuss your options for a rate limit increase.",TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Judgement_2.pdf,judgement,NA,NA,NA,"Claude API error [429]: This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: dc686319-e992-4311-add8-a81375b8b2a0, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Please reduce the prompt length or the maximum tokens requested, or try again later. You may also contact sales at https://claude.com/contact-sales to discuss your options for a rate limit increase.",TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Judgement_3.pdf,judgement,"{
  ""Pl_type_judgement"": ""federal government, individual"",
  ""Def_type_judgement"": ""corporation"",
  ""Pl_gender_judgement"": ""Male"",
  ""Def_gender_judgement"": null,
  ""Number_pl_judgement"": 2,
  ""Number_def_judgement"": 4,
  ""Outcome_judgement"": ""defendant"",
  ""SeatedJurySize_end"": null
}",4449,3.0282280445098877,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Judgement.pdf,judgement,"{
  ""Pl_type_judgement"": ""federal government, individual"",
  ""Def_type_judgement"": ""corporation"",
  ""Pl_gender_judgement"": ""Male"",
  ""Def_gender_judgement"": null,
  ""Number_pl_judgement"": 2,
  ""Number_def_judgement"": 4,
  ""Outcome_judgement"": ""plaintiff"",
  ""SeatedJurySize_end"": 12
}",4560,3.189105987548828,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_start_minutes"": ""03/09/2009"",
  ""Judge_jury_trial_minutes"": ""Senior Judge John L. Kane"",
  ""SeatedJurySize_beg"": 12,
  ""JuryPoolSize"": null,
  ""Excused_by_court"": 4,
  ""Plaintiff_challenges"": 3,
  ""Defendant_challenges"": 3,
  ""Voir_dire_time"": 88,
  ""Voir_dire_recess_length"": 9,
  ""Voir_dire_start"": ""10:26 AM"",
  ""Voir_dire_end"": ""12:03 PM"",
  ""Voir_dire_recess_times"": ""11:47 AM to 11:56 AM"",
  ""VD_extras"": null
}",9185,4.036617994308472,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Minute_Entry_Day3.pdf,minute_deliberation,"{
  ""Delib_start_time"": ""2:54 p.m."",
  ""Delib_adjourn_time"": ""2:55 p.m."",
  ""Delib_resume_time"": null
}",8516,3.214564800262451,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Minute_Entry_Day6.pdf,minute_deliberation,"{""Delib_start_time"": ""4:50 p.m."", ""Delib_adjourn_time"": ""4:56 p.m."", ""Delib_resume_time"": null}",6247,2.415766954421997,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Minute_Entry_Final.pdf,minute_final,"```json
{
  ""NumberofDaysinTrial"": 7,
  ""Verdict_date_minutes"": ""03/18/2009"",
  ""Delib_start_time"": ""9:00 a.m."",
  ""Delib_end_time"": ""3:54 p.m."",
  ""Pl_type_minutes"": ""government, individual"",
  ""Def_type_minutes"": ""corporation"",
  ""Pl_gender_minutes"": ""Male"",
  ""Def_gender_minutes"": null,
  ""Number_pl_minutes"": 2,
  ""Number_def_minutes"": 4,
  ""Outcome_minutes"": ""plaintiff""
}
```",4848,3.341926097869873,NA,TRUE
1077,/Users/jasonliang/Desktop/plab-parser/kate_files/1077/Verdict.pdf,verdict,"{
  ""Pl_type_verdict"": ""federal government, individual"",
  ""Def_type_verdict"": ""corporation"",
  ""Pl_gender_verdict"": ""Male"",
  ""Def_gender_verdict"": null,
  ""Number_pl_verdict"": 2,
  ""Number_def_verdict"": 4,
  ""Outcome_verdict"": ""plaintiff"",
  ""Verdict_note"": ""False Claims Act hides trial; jury found 5 certificates with major/significant changes knowingly made without replacement certificate; 0 certificates found changed with intent to conceal. Damages not determined by this verdict form."",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": null,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": null,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date_verdict"": ""03/18/2009""
}",6370,5.7999138832092285,NA,TRUE
1100303,/Users/jasonliang/Desktop/plab-parser/kate_files/1100303/Docket.pdf,docket,"{
  ""Judge_initial_assignment_docket_header"": ""Judge R. Brooke Jackson"",
  ""Judge_initial_assignment_docket_entry"": ""Judge Philip A. Brimmer"",
  ""Magistrate_assignment_docket_header"": ""Magistrate Judge Michael E. Hegarty"",
  ""Magistrate_assignment_docket_entry"": ""Magistrate Judge Michael E. Hegarty"",
  ""Trial_start_docket"": ""12/18/2012"",
  ""Verdict_date_docket"": ""12/21/2012"",
  ""Judge_jury_trial_docket"": ""Judge R. Brooke Jackson"",
  ""Outcome_docket"": ""plaintiff"",
  ""Multiple_trials_note"": null
}",29628,4.968017101287842,NA,TRUE
1100303,/Users/jasonliang/Desktop/plab-parser/kate_files/1100303/Judgement.pdf,judgement,"{
  ""Pl_type_judgement"": ""corporation, individual"",
  ""Def_type_judgement"": ""county"",
  ""Pl_gender_judgement"": ""Mixed"",
  ""Def_gender_judgement"": null,
  ""Number_pl_judgement"": 5,
  ""Number_def_judgement"": 2,
  ""Outcome_judgement"": ""plaintiff"",
  ""SeatedJurySize_end"": 7
}",6578,2.8771579265594482,NA,TRUE
1100303,/Users/jasonliang/Desktop/plab-parser/kate_files/1100303/Minute_Entry_Day1.pdf,minute_day1,"I need to carefully analyze the timeline for voir dire:

- Voir dire by the Court starts at 9:46 a.m.
- Court in recess at 10:07 a.m.
- Court in session at 11:12 a.m.
- Continued voir dire by the Court at 11:14 a.m. (bench conference between 11:12 and 11:14)
- Voir dire by Mr. Polin at 11:20 a.m.
- Voir dire by Ms. Coleman at 11:40 a.m.
- After Coleman's voir dire, jurors are excused for cause, peremptory challenges exercised, and seven jurors sworn.

The end of voir dire: The jurors are sworn after the peremptory challenges. No explicit timestamp is given for when jurors are sworn, but the next timestamp after Coleman's voir dire (11:40 a.m.) is 12:21 p.m. (Court in recess). So voir dire end is 12:21 p.m.

Voir dire start: 9:46 a.m.
Voir dire end: 12:21 p.m. (nearest timestamp after jurors sworn)
Total window: 9:46 a.m. to 12:21 p.m. = 155 minutes
Recess: 10:07 a.m. to 11:12 a.m. = 65 minutes
Net voir dire time: 155 - 65 = 90 minutes

VD_extras at start: Between 9:46 a.m. timestamp and voir dire start — the timestamp IS the voir dire start, so null.
VD_extras at end: Between voir dire end and 12:21 p.m. — ""Court instructs the jury"" occurs between jurors being sworn and 12:21 p.m. recess.

At 11:12 a.m. (Court in session), before continued voir dire at 11:14 a.m., there was a bench conference.

{
  ""Trial_start_minutes"": ""12/18/2012"",
  ""Judge_jury_trial_minutes"": ""Judge R. Brooke Jackson"",
  ""SeatedJurySize_beg"": 7,
  ""JuryPoolSize"": 23,
  ""Excused_by_court"": 2,
  ""Plaintiff_challenges"": 3,
  ""Defendant_challenges"": 3,
  ""Voir_dire_time"": 90,
  ""Voir_dire_recess_length"": 65,
  ""Voir_dire_start"": ""9:46 AM"",
  ""Voir_dire_end"": ""12:21 PM"",
  ""Voir_dire_recess_times"": ""10:07 AM to 11:12 AM"",
  ""VD_extras"": ""Court instructs the jury occurred between jurors being sworn and the 12:21 PM recess timestamp""
}",9761,11.475828886032104,NA,TRUE
1100303,/Users/jasonliang/Desktop/plab-parser/kate_files/1100303/Minute_Entry_Final.pdf,minute_final,"{
  ""NumberofDaysinTrial"": 4,
  ""Verdict_date_minutes"": ""12/21/2012"",
  ""Delib_start_time"": ""9:41 a.m."",
  ""Delib_end_time"": ""11:58 a.m."",
  ""Pl_type_minutes"": ""corporation, individual"",
  ""Def_type_minutes"": ""county"",
  ""Pl_gender_minutes"": ""Male"",
  ""Def_gender_minutes"": null,
  ""Number_pl_minutes"": 5,
  ""Number_def_minutes"": 1,
  ""Outcome_minutes"": ""plaintiff""
}",6594,5.69213604927063,NA,TRUE
1100303,/Users/jasonliang/Desktop/plab-parser/kate_files/1100303/Verdict.pdf,verdict,"{
  ""Pl_type_verdict"": ""corporation, individual"",
  ""Def_type_verdict"": ""county"",
  ""Pl_gender_verdict"": ""Mixed"",
  ""Def_gender_verdict"": null,
  ""Number_pl_verdict"": 5,
  ""Number_def_verdict"": 1,
  ""Outcome_verdict"": ""plaintiff"",
  ""Verdict_note"": null,
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 400004,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date_verdict"": ""12/21/2012""
}",6324,3.852283000946045,NA,TRUE
1100767,/Users/jasonliang/Desktop/plab-parser/kate_files/1100767/Docket.pdf,docket,"{
  ""Judge_initial_assignment_docket_header"": ""Judge Richard P. Matsch"",
  ""Judge_initial_assignment_docket_entry"": null,
  ""Magistrate_assignment_docket_header"": null,
  ""Magistrate_assignment_docket_entry"": null,
  ""Trial_start_docket"": ""08/04/2014"",
  ""Verdict_date_docket"": ""08/11/2014"",
  ""Judge_jury_trial_docket"": ""Judge Richard P. Matsch"",
  ""Outcome_docket"": ""settlement"",
  ""Multiple_trials_note"": null
}",25516,3.7597827911376953,NA,TRUE
1100767,/Users/jasonliang/Desktop/plab-parser/kate_files/1100767/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_start_minutes"": ""08/04/2014"",
  ""Judge_jury_trial_minutes"": ""Senior District Judge Richard P. Matsch"",
  ""SeatedJurySize_beg"": 11,
  ""JuryPoolSize"": null,
  ""Excused_by_court"": 5,
  ""Plaintiff_challenges"": 3,
  ""Defendant_challenges"": 3,
  ""Voir_dire_time"": 115,
  ""Voir_dire_recess_length"": 0,
  ""Voir_dire_start"": ""08:40 AM"",
  ""Voir_dire_end"": ""10:35 AM"",
  ""Voir_dire_recess_times"": null,
  ""VD_extras"": null
}",7446,4.3713929653167725,NA,TRUE
1100767,/Users/jasonliang/Desktop/plab-parser/kate_files/1100767/Minute_Entry_Final.pdf,minute_final,"{
  ""NumberofDaysinTrial"": 6,
  ""Verdict_date_minutes"": null,
  ""Delib_start_time"": null,
  ""Delib_end_time"": null,
  ""Pl_type_minutes"": ""individual"",
  ""Def_type_minutes"": ""corporation"",
  ""Pl_gender_minutes"": ""Male"",
  ""Def_gender_minutes"": null,
  ""Number_pl_minutes"": 1,
  ""Number_def_minutes"": 2,
  ""Outcome_minutes"": ""settlement""
}",4815,2.9950239658355713,NA,TRUE
1100767,/Users/jasonliang/Desktop/plab-parser/kate_files/1100767/Verdict.pdf,verdict,"{
  ""Pl_type_verdict"": ""individual"",
  ""Def_type_verdict"": ""individual"",
  ""Pl_gender_verdict"": ""Male"",
  ""Def_gender_verdict"": ""Male"",
  ""Number_pl_verdict"": 1,
  ""Number_def_verdict"": 2,
  ""Outcome_verdict"": ""defendant"",
  ""Verdict_note"": null,
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""YES"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date_verdict"": ""09/27/2017""
}",7911,5.8385910987854,NA,TRUE
1100874,/Users/jasonliang/Desktop/plab-parser/kate_files/1100874/Docket.pdf,docket,"{
  ""Judge_initial_assignment_docket_header"": ""Senior Judge Christine M. Arguello"",
  ""Judge_initial_assignment_docket_entry"": ""Senior District Judge Miller"",
  ""Magistrate_assignment_docket_header"": ""Magistrate Judge Michael J. Watanabe"",
  ""Magistrate_assignment_docket_entry"": ""Magistrate Judge Michael J. Watanabe"",
  ""Trial_start_docket"": ""07/30/2012"",
  ""Verdict_date_docket"": ""08/03/2012"",
  ""Judge_jury_trial_docket"": ""Judge Christine M. Arguello"",
  ""Outcome_docket"": ""defendant"",
  ""Multiple_trials_note"": null
}",9989,4.108343124389648,NA,TRUE
1100874,/Users/jasonliang/Desktop/plab-parser/kate_files/1100874/Judgement.pdf,judgement,"{
  ""Pl_type_judgement"": ""individual"",
  ""Def_type_judgement"": ""corporation"",
  ""Pl_gender_judgement"": ""Male"",
  ""Def_gender_judgement"": null,
  ""Number_pl_judgement"": 1,
  ""Number_def_judgement"": 1,
  ""Outcome_judgement"": ""defendant"",
  ""SeatedJurySize_end"": 10
}",2746,2.9844629764556885,NA,TRUE
1100874,/Users/jasonliang/Desktop/plab-parser/kate_files/1100874/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1101765,/Users/jasonliang/Desktop/plab-parser/kate_files/1101765/Docket.pdf,docket,NA,NA,NA,NA,FALSE
1101765,/Users/jasonliang/Desktop/plab-parser/kate_files/1101765/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1101765,/Users/jasonliang/Desktop/plab-parser/kate_files/1101765/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
1101765,/Users/jasonliang/Desktop/plab-parser/kate_files/1101765/Minute_Entry_Day6.pdf,minute_deliberation,NA,NA,NA,NA,FALSE
1101765,/Users/jasonliang/Desktop/plab-parser/kate_files/1101765/Minute_Entry_Final.pdf,minute_final,NA,NA,NA,NA,FALSE
1101765,/Users/jasonliang/Desktop/plab-parser/kate_files/1101765/Verdict.pdf,verdict,NA,NA,NA,NA,FALSE
1101934,/Users/jasonliang/Desktop/plab-parser/kate_files/1101934/Docket.pdf,docket,NA,NA,NA,NA,FALSE
1101934,/Users/jasonliang/Desktop/plab-parser/kate_files/1101934/Judgement.pdf,judgement,NA,NA,NA,NA,FALSE
1101934,/Users/jasonliang/Desktop/plab-parser/kate_files/1101934/Minute_Entry_Day1.pdf,minute_day1,NA,NA,NA,NA,FALSE
